"","year","latino","white","black","asian","pacis","age_cat","female","ed_hsgrad","ed_somecoll","ed_collgrad","pred","poor","lfp","full_time","fb","live_any_fam","live_spouse","fb_lf","live_fam_lf","live_sp_lf","poor_lf","own","stress30","stress50","own_lf","stress30_lf","stress50_lf","totpop","full_time_lf"
"22",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",TRUE,FALSE,FALSE,TRUE,FALSE,0.017274472168906,0.234804862444018,0.162507997440819,0.319257837492003,0.829174664107486,0.594369801663468,0.411444141689373,0.743869209809264,0.49591280653951,0,0.883326547193735,0.125555141143943,0.125555141143943,0.797292597478975,0,0,1563,0.692098092643052
"23",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",TRUE,FALSE,TRUE,FALSE,FALSE,0.217793880837359,0.415056360708535,0.21658615136876,0.0555555555555556,0.685185185185185,0.268921095008052,0.0688651794374394,0.69447138700291,0.250242483026188,0.169738118331717,0.697725530836002,0.392824313437883,0.251115762734772,0.53913401474241,0.316561256050923,0.070595503749036,2484,0.521823472356935
"24",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",TRUE,TRUE,FALSE,FALSE,FALSE,0.458513566653559,0.146283916633897,0.05505308690523,0.119937082186394,0.554069996067637,0.281163979551711,0.206989247311828,0.623655913978495,0.416666666666667,0,0.691613507254037,0.383641203618503,0.20969809669243,0.6127288346368,0,0,2543,0.376344086021505
"25",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,FALSE,FALSE,FALSE,FALSE,0.346674876847291,0.24692118226601,0.128694581280788,0.24384236453202,0.816502463054187,0.75615763546798,0.553615960099751,0.773067331670823,0.773067331670823,0.301745635910224,0.812421516160131,0.2751671285485,0.204931727418618,0.834407425055789,0.494881826772681,0.210437209727974,1624,0.521197007481297
"26",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,FALSE,FALSE,TRUE,FALSE,0.0142642642642643,0.39039039039039,0.325825825825826,0.298048048048048,0.691441441441441,0.548798798798799,0.611538461538462,1,0.732692307692308,0,0.9383541295306,0.0616458704693999,0,0.867928039702233,0,0,1332,0.834615384615385
"27",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,FALSE,TRUE,FALSE,FALSE,0.313369397217929,0.241885625965997,0.103941267387944,0.183925811437403,0.651468315301391,0.480680061823802,0.496805111821086,0.314696485623003,0.314696485623003,0.0830670926517572,0.81156239951003,0.464340724216534,0.250698488294139,0.943381195580205,1.03120734041514,0.465342779891749,2588,0.429712460063898
"28",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,TRUE,FALSE,FALSE,FALSE,0.260386190754827,0.0327677004095963,0.0327677004095963,0.0971328262141603,0.524868344060854,0.437682855471036,0,1,1,0,0.761449040201715,0.349385937785358,0.275591791006455,0.933375916463008,0,0,1709,1
"29",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,FALSE,FALSE,FALSE,FALSE,0.53147970597635,0.0437839565356344,0,0.111856823266219,0.732502396931927,0.337488015340364,0,0,0,0,0.627564079082715,0.568539685351203,0.231816916972079,1.12461556390937,0.890409334936576,0,3129,0
"30",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,FALSE,FALSE,TRUE,FALSE,0.181818181818182,0.133866133866134,0.133866133866134,0.136863136863137,0.494505494505495,0.142857142857143,0,0,0,0,1,0.546952948798586,0.37008117192681,0.986426925773816,0.986426925773816,0.986426925773816,1001,1
"31",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,FALSE,TRUE,FALSE,FALSE,0.347753743760399,0.146089850249584,0.059234608985025,0.0828618968386023,0.546422628951747,0.419633943427621,0,0.405466970387244,0.0523917995444191,0.0546697038724374,0.523508283784596,0.337180267586594,0.156405990016639,0.729622188601736,0.26124715261959,0,3005,0.405466970387244
"32",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,TRUE,FALSE,FALSE,FALSE,0.287878787878788,0.159090909090909,0.135521885521886,0.191077441077441,0.522727272727273,0.429292929292929,0,0,0,0,0.718529701730855,0.289690114027175,0.163188220087781,0.498077102782164,0.49168253968254,0,1188,0.851851851851852
"33",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,FALSE,FALSE,FALSE,FALSE,0.228046289993193,0.150442477876106,0.10074880871341,0.215793056501021,0.84002722940776,0.690265486725664,0.669683257918552,1,0.669683257918552,0,0.656943451771186,0.420373978554807,0.240739196290933,0.330316742081448,0,0,1469,0.669683257918552
"34",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,FALSE,FALSE,TRUE,FALSE,0.233296823658269,0.161007667031763,0.0525739320920044,0.233296823658269,0.899233296823658,0.773274917853231,0.45578231292517,1,0.54421768707483,0.45578231292517,0.836345713432241,0.0732100376026399,0,1.02982868694875,0.454699077083063,0,913,0.326530612244898
"35",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,FALSE,TRUE,FALSE,FALSE,0.134328358208955,0.22623723487824,0,0.113904163393559,0.911233307148468,0.658287509819324,0.503472222222222,1,0.704861111111111,0.201388888888889,0.864616765795085,0.265962367209697,0.0631130063965885,0.755416684447858,0.571219032784453,0.278968253968254,1273,0
"36",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,TRUE,FALSE,FALSE,FALSE,0.258653846153846,0.254807692307692,0,0.122115384615385,0.693269230769231,0.693269230769231,0.358490566037736,0.950943396226415,0.950943396226415,0,0.893841109738265,0.0855557900142624,0.030562317429406,1.04768640063148,0,0,1040,0
"37",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,FALSE,FALSE,FALSE,FALSE,0.403252032520325,0.046070460704607,0,0.329539295392954,0.772357723577236,0.0964769647696477,1,1,1,0,0.850573274963519,0.351912759645011,0.150401806293253,1.12619849701995,0,0,1845,0
"38",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,FALSE,FALSE,TRUE,FALSE,0.331645569620253,0.117721518987342,0,0.0784810126582278,0.591139240506329,0.516455696202532,0,0,0,1,0.622126745435016,0.465491862134274,0.191397571686903,0,1,1,790,0
"39",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,FALSE,TRUE,FALSE,FALSE,0.415615906886518,0.124636275460718,0.0761396702230844,0.0843840931134821,0.410766246362755,0.240543161978661,0,0.389105058365759,0.0817120622568094,0.610894941634241,0.67772770390654,0.294880956336835,0.100436162726743,1.03313119787877,0.29904526298778,0,2062,0.610894941634241
"40",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,TRUE,FALSE,FALSE,FALSE,0.595424107142857,0.0301339285714286,0.0301339285714286,0.150111607142857,0.546875,0.179129464285714,1,0,0,0,0.537928223637296,0.369672442345508,0.369672442345508,0.978879706152433,0,0,1792,1
"41",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,FALSE,FALSE,FALSE,0.227484472049689,0,0,0.427018633540373,0.710403726708075,0.326086956521739,NA,NA,NA,NA,0.511845783582175,0.219826000389551,0.0943877551020408,NA,NA,NA,1288,NA
"42",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,FALSE,TRUE,FALSE,0,0.161993769470405,0,0,0.560747663551402,0.560747663551402,0,1,1,0,0.777032459049342,0,0,1.02745037220844,0,0,321,0
"43",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,TRUE,FALSE,FALSE,0.481308411214953,0,0,0,0.383177570093458,0.22196261682243,NA,NA,NA,NA,0.936390186915888,0,0,NA,NA,NA,428,NA
"44",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,TRUE,FALSE,FALSE,FALSE,0.436915887850467,0,0,0.211448598130841,0.748831775700935,0.748831775700935,NA,NA,NA,NA,0.73314007153571,0.418858978796673,0.418858978796673,NA,NA,NA,856,NA
"45",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,FALSE,FALSE,FALSE,FALSE,0.564124783362218,0.114384748700173,0,0.32842287694974,0.731369150779896,0.251299826689775,0,1,0,1,0.630729152056902,0.369270847943098,0.0631493999852152,1.07943774235243,0,0,1154,0
"46",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,FALSE,FALSE,TRUE,FALSE,0.404040404040404,0,0,0.313131313131313,0.313131313131313,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,198,NA
"47",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,FALSE,TRUE,FALSE,FALSE,0.255244755244755,0,0,0.0687645687645688,0.411421911421911,0.187645687645688,NA,NA,NA,NA,0.689612470862471,0.371630973193473,0.0969733391608392,NA,NA,NA,858,NA
"48",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,TRUE,FALSE,FALSE,FALSE,0.304479878511769,0.160212604403948,0.160212604403948,0.0842824601366743,0.355353075170843,0.0690964312832194,0,0,0,0,0.458083714230002,0.337132659529996,0.28919010001808,1.03999334829966,1.03999334829966,1.03999334829966,1317,1
"49",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,FALSE,FALSE,FALSE,0.70281124497992,0,0,0.437751004016064,0.70281124497992,0.70281124497992,NA,NA,NA,NA,0.265060240963855,0.437751004016064,0,NA,NA,NA,249,NA
"50",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,FALSE,TRUE,FALSE,0,0.453237410071942,0.453237410071942,0,0.546762589928058,0.546762589928058,0,0,0,0,0.546762589928058,0,0,0,0,0,139,1
"51",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0.238888888888889,0.683333333333333,0.683333333333333,NA,NA,NA,NA,0.782274590163934,0.225409836065574,0,NA,NA,NA,360,NA
"52",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,TRUE,FALSE,FALSE,FALSE,0.222811671087533,0.0477453580901857,0,0.222811671087533,0.777188328912467,0.777188328912467,0,1,1,0,0.557029177718833,0.681697612732096,0,1,0,0,377,0
"53",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,FALSE,FALSE,FALSE,FALSE,0.585487906588824,0,0,0.326939115929942,0.563803169307756,0.160133444537114,NA,NA,NA,NA,0.510119828533318,0.461322656812153,0.41308658379598,NA,NA,NA,1199,NA
"54",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,FALSE,FALSE,TRUE,FALSE,0,0.412903225806452,0,0,0.412903225806452,0,0,1,0,0,0.420382165605096,0,0,1.01811305732484,0,0,155,0
"55",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,FALSE,TRUE,FALSE,FALSE,0.260309278350515,0,0,0.260309278350515,0.610824742268041,0.365979381443299,NA,NA,NA,NA,0.395163964975709,0.604836035024291,0.248867112269174,NA,NA,NA,388,NA
"56",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,TRUE,FALSE,FALSE,FALSE,0.0260631001371742,0,0,0,0.832647462277092,0.680384087791495,NA,NA,NA,NA,0.840278917050558,0,0,NA,NA,NA,729,NA
"57",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.449640287769784,0.449640287769784,NA,NA,NA,NA,0.443636363636364,0,0,NA,NA,NA,278,NA
"58",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,64,NA
"59",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,TRUE,FALSE,FALSE,FALSE,0.621700879765396,0.0645161290322581,0.0645161290322581,0,0.519061583577713,0.454545454545455,0,1,0,0,1,0,0,1.00887573964497,0,0,341,1
"60",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,FALSE,FALSE,FALSE,FALSE,0.100998890122087,0,0,0,0.431742508324084,0.0566037735849057,NA,NA,NA,NA,0.300957592339261,0,0,NA,NA,NA,901,NA
"61",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,FALSE,FALSE,TRUE,FALSE,0.209150326797386,0.264705882352941,0.264705882352941,0,0.264705882352941,0.264705882352941,0,1,1,0,0.207236842105263,0,0,0,0,0,306,1
"62",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0.691756272401434,0.200716845878136,NA,NA,NA,NA,1,0,0,NA,NA,NA,279,NA
"63",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,TRUE,FALSE,FALSE,FALSE,0,0.0826010544815466,0,0.195079086115993,0.833040421792619,0.362038664323374,0,1,0,0,0.813725490196078,0,0,1.946516478932,0,0,569,0
"64",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,FALSE,FALSE,FALSE,0.624187256176853,0.706111833550065,0.352405721716515,0.624187256176853,1,1,0.883977900552486,1,1,0.883977900552486,0.375812743823147,0.624187256176853,0.270481144343303,0.164990791896869,0.883977900552486,0.383057090239411,769,0.499079189686924
"65",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,FALSE,TRUE,FALSE,0.608837970540098,0.391162029459902,0.23240589198036,0.158756137479542,0.391162029459902,0.391162029459902,0.405857740585774,1,1,0,0.391162029459902,0.841243862520458,0.841243862520458,1,0.594142259414226,0.594142259414226,611,0.594142259414226
"66",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,TRUE,FALSE,FALSE,0,1,0.746543778801843,0.19815668202765,0.797235023041475,0.688172043010753,0.19815668202765,0.797235023041475,0.688172043010753,0,0.846390168970814,0.170848267622461,0,0.846390168970814,0.170848267622461,0,651,0.746543778801843
"67",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,TRUE,FALSE,FALSE,FALSE,0,0.592662276575729,0.15898400752587,0.0818438381937912,1,0.780809031044215,0.138095238095238,1,1,0,0.92416341889531,0.60695385744534,0.219190968955786,0.858059785317636,0.654272937245073,0,1063,0.268253968253968
"68",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,FALSE,FALSE,FALSE,FALSE,0.143171806167401,0.856828193832599,0.856828193832599,0.273127753303965,0.631057268722467,0.357929515418502,0.232647814910026,0.569408740359897,0.336760925449872,0,0.637665198237885,0.511890935789614,0.511890935789614,0.663239074550129,0.430591259640103,0.430591259640103,908,1
"69",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,FALSE,TRUE,FALSE,FALSE,0.183694530443756,0.459236326109391,0.215686274509804,0.248710010319917,0.943240454076367,0.567595459236326,0.204494382022472,0.876404494382022,0.876404494382022,0.123595505617978,0.753427686864219,0.530651699889333,0.296881910659,0.835634028892456,0.553984102840881,0.154494382022472,969,0.469662921348315
"70",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,TRUE,FALSE,FALSE,FALSE,0.58133971291866,0.342703349282297,0.181818181818182,0.202751196172249,0.960526315789474,0.851076555023923,0.469458987783595,0.884816753926702,0.884816753926702,0.469458987783595,0.642915971464517,0.546079243846488,0.351874003189793,0.411548675923818,0.566686147256535,0,1672,0.530541012216405
"71",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,FALSE,FALSE,FALSE,0.486682808716707,0.513317191283293,0.341404358353511,1,1,1,1,1,1,0,0.512062353086725,0.341404358353511,0,0.997555433135932,0.665094339622642,0,413,0.665094339622642
"72",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,FALSE,TRUE,FALSE,0.562992125984252,1,0.562992125984252,0,0,0,0,0,0,0.562992125984252,1,0.563492063492063,0.563492063492063,1,0.563492063492063,0.563492063492063,254,0.562992125984252
"73",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,TRUE,FALSE,FALSE,0.225,0.243333333333333,0.243333333333333,0.166666666666667,1,1,0,1,1,0,1,0.308484042553192,0.225,0.844595903323753,0,0,600,1
"74",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,TRUE,FALSE,FALSE,FALSE,0.442379182156134,0.496902106567534,0.358116480793061,0.280049566294919,0.717472118959108,0.530359355638166,0.269326683291771,0.675810473815461,0.675810473815461,0.269326683291771,0.775519338864781,0.449220210730076,0.224739549594857,0.676616948640166,0.58833903833572,0.239012734323886,807,0.72069825436409
"75",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,FALSE,FALSE,FALSE,FALSE,0.252427184466019,0.475728155339806,0,0.868932038834951,1,0.851941747572815,0.724489795918367,1,1,0,0.747572815533981,0.597087378640777,0.252427184466019,1,0.724489795918367,0,412,0
"76",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,FALSE,FALSE,TRUE,FALSE,0.650375939849624,0,0,0.349624060150376,0.349624060150376,0.349624060150376,NA,NA,NA,NA,1,0.650375939849624,0.650375939849624,NA,NA,NA,266,NA
"77",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,FALSE,TRUE,FALSE,FALSE,0,1,0.812749003984064,0,0.875166002656042,0,0,0.875166002656042,0,0,0.892199907851587,0.173970783532537,0,0.892199907851587,0.173970783532537,0,753,0.812749003984064
"78",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,TRUE,FALSE,FALSE,FALSE,0,0.240534521158129,0.240534521158129,0.44097995545657,1,1,0,1,1,0,0.783964365256125,0,0,1,0,0,449,1
"79",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",FALSE,FALSE,FALSE,FALSE,FALSE,0.278260869565217,0,0,0.721739130434783,1,0.5,NA,NA,NA,NA,0.604692891649413,0.382953761214631,0.382953761214631,NA,NA,NA,230,NA
"80",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,102,1
"81",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",FALSE,FALSE,TRUE,FALSE,FALSE,0,0.44392523364486,0.44392523364486,0,1,1,0,1,1,0,0.55607476635514,0,0,0,0,0,214,1
"82",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",FALSE,TRUE,FALSE,FALSE,FALSE,0.395862068965517,0.113103448275862,0,0.16551724137931,0.888275862068965,0.492413793103448,0,1,1,0,0.43659907359753,0.673844570252187,0.0896551724137931,0,0,0,725,0
"83",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",TRUE,FALSE,FALSE,FALSE,FALSE,0,0.134770889487871,0.134770889487871,0.598382749326146,0.865229110512129,0.22911051212938,1,0,0,0,0.77088948787062,0.172506738544474,0,1,0,0,371,1
