"","year","latino","white","black","asian","pacis","female","age_cat","ed_hsgrad","ed_somecoll","ed_collgrad","poor","lfp","full_time","live_any_fam","live_spouse","live_fam_lf","live_sp_lf","poor_lf","own","stress30","stress50","totpop"
"18",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,FALSE,TRUE,0.170999914448768,0.166092465675608,0.0878080135106498,0.767256969804166,0.299060258947983,0.152659915729046,0.0572277094826294,0.00947073176169144,0.796898164454078,0.270303604711215,0.145455045301515,3314.12780410052
"19",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,TRUE,FALSE,0.254601524986905,0.113839091337734,0.0513499227862613,0.718671274304125,0.35324439625431,0.0987390938119164,0.0441154431966809,0.0123114886916864,0.765616898598826,0.301767904391885,0.151452989691691,3024.83204346895
"20",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,FALSE,FALSE,0.334476127915078,0.0929312177698692,0.0481972353052137,0.710701083389642,0.388441679388019,0.0776846948350771,0.0364272359689098,0.00990002354836113,0.681317244489627,0.329098267102742,0.160499868225979,1763.15611599386
"21",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,FALSE,0.45130838136212,0.0390668734750978,0.0140831278287821,0.717748303930269,0.440463827469575,0.0322052764483951,0.0144001422975085,0.00405045870159392,0.609557068301508,0.360372024278888,0.176540966198067,407.194791972637
"22",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,TRUE,0.202054357252872,0.114342603680283,0.0443908417770848,0.768897806557744,0.307860724554853,0.0921581661078146,0.0313112594966736,0.00511543428195968,0.783114334622611,0.277418567928988,0.142792518545431,2202.92168581486
"23",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,TRUE,FALSE,0.250041318328301,0.0626059203141558,0.0272457383383899,0.722547797409879,0.389269101433897,0.0513125835375183,0.0274805843854981,0.00454345761924916,0.760095226948498,0.296575716729963,0.145694428027299,1780.64410570264
"24",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,FALSE,FALSE,0.33315018799997,0.0407035622250336,0.0217598939049925,0.719805617790631,0.442329777201575,0.0477561620701473,0.0182018768332151,0.00395858499525308,0.672676179439406,0.32218780253963,0.155575871160745,1106.23941650987
"25",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,FALSE,0.444913700780688,0.0227127238802481,0.0108299838871843,0.718983376148036,0.51016534034949,0.0156834408339003,0.00929154414043642,0.00212806348327878,0.618591240292229,0.339928379151879,0.171017643690241,547.435277134179
"26",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,TRUE,0.249711259111941,0.0690160892830726,0.0276980020135452,0.764409757373184,0.400029021207194,0.0390288007777883,0.0229164681544986,0.00611720840127723,0.743253310754871,0.265807584869152,0.147444047527833,1207.16939282417
"27",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,TRUE,FALSE,0.25807816037661,0.0456473559622423,0.020333159646579,0.732513562409286,0.476284371604968,0.0484253044416262,0.0195346570103733,0.00239436067480631,0.744118026623581,0.276455120694871,0.140360545368571,976.869046449661
"28",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,FALSE,FALSE,0.340815553683141,0.0266686711955179,0.0132505510374583,0.724540118251903,0.535056012157203,0.0198127699949096,0.011287732511571,0.00210892397713188,0.694289837325427,0.290665005763206,0.149958690632084,710.526283591986
"29",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,FALSE,FALSE,0.409284755546049,0.014292902676197,0.00649681942227627,0.660532770435448,0.658955684637826,0.0164572430506306,0.0108895564472166,0.00189870636393929,0.604019132028453,0.305737147206683,0.15896301920183,543.058282464743
"30",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,FALSE,TRUE,0.240055097871467,0.0656572955175081,0.0128935032006848,0.692737233221172,0.566705535351891,0.0252302087908539,0.0209728543788954,0.00334810052489421,0.706751067826133,0.244427868890466,0.160078777266288,522.800135791302
"31",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,TRUE,FALSE,0.255389050677548,0.0271901146414188,0.0147937460247629,0.682871153589857,0.640401949348919,0.0302566218049884,0.0180444160731316,0.00322995742759957,0.706663417026876,0.244582740872922,0.135922548219935,465.513852715492
"32",2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,FALSE,FALSE,0.322041990148539,0.0170843352773719,0.00760019465716183,0.664264837423729,0.678857565016789,0.0153087238744391,0.0168043763089419,0.00309586276581369,0.675109830539258,0.249783452129252,0.14071223264213,433.627729028463
"33",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,FALSE,0.40336440433135,0.449235784489483,0.207671352400086,0.753866115481971,0.513183387173318,0.358801604392537,0.222981170589356,0.143801526739671,0.505107750788304,0.403489964638612,0.196891644894581,3165.05589970947
"34",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,TRUE,0.109588590325735,0.772306636964525,0.539049937748366,0.793170274108984,0.390123730145028,0.596541448702678,0.317972243073368,0.0534412173135622,0.742635542823587,0.252227325463893,0.109005443228693,12317.2553548515
"35",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,TRUE,FALSE,0.21808750983728,0.670113027653053,0.448025877184464,0.775455642773689,0.45775172023166,0.532058053533639,0.302281171275361,0.0863009954215914,0.656947650516938,0.32662553535987,0.149443091024462,13204.9579541683
"36",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,FALSE,FALSE,0.301199814432746,0.604012557148731,0.372993425050164,0.788290153317002,0.456791559439436,0.474834099620315,0.260208565092582,0.115449735055085,0.580270777658049,0.355627941727919,0.16915148608698,6870.73079127073
"37",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,FALSE,0.432672336495932,0.352457689784384,0.157588374900046,0.706156802648163,0.524517037221633,0.268981594175644,0.189198533490282,0.105816843670211,0.530688915922035,0.407421368886388,0.216616256957258,2813.55974662305
"38",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,TRUE,0.134609458688045,0.613985737503156,0.408244294795513,0.739490356672347,0.418197045764724,0.446393588836521,0.286143878103925,0.0434622362639404,0.765123528967493,0.263855537761838,0.116834608473084,10343.2733811438
"39",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,TRUE,FALSE,0.229089260635454,0.533765320836516,0.335247282315297,0.722360094636783,0.462684359699742,0.39352257557337,0.265094650881858,0.0667146452287733,0.684539159966543,0.332908144821005,0.164630871378837,12173.8723618388
"40",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,FALSE,FALSE,0.304341127224535,0.440338680385651,0.282684302473968,0.745155285432927,0.460373021126429,0.350374275044809,0.217041986103546,0.082060628479588,0.616201550212526,0.365000606203186,0.176793662289772,6421.29451039432
"41",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",FALSE,FALSE,FALSE,0.438396772379568,0.159871174071069,0.0798282013048915,0.663538582469191,0.568484846000761,0.120912553534277,0.108821405167501,0.0401228979464665,0.53956731643726,0.417253681478498,0.221150904862118,2163.24523809551
"42",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",FALSE,FALSE,TRUE,0.143812321143825,0.389861290565005,0.187750625370857,0.685988857454264,0.471936402289715,0.249221895627374,0.20393361541043,0.0245681807486196,0.767633724279992,0.27915502314493,0.131391680222805,8045.1836181581
"43",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",FALSE,TRUE,FALSE,0.235032425446199,0.296749986775433,0.147674770799165,0.674701861351287,0.513415061397914,0.20792966781208,0.175438958397199,0.0373476056394688,0.696783968199447,0.342256009324209,0.17121252619937,9115.71289274097
"44",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"65-69",TRUE,FALSE,FALSE,0.313374458154479,0.231728772814939,0.127500641885983,0.704463119341358,0.507545991743342,0.167038532131232,0.129962581335211,0.0405429007080185,0.626168114232791,0.375634888129281,0.184321157085426,4807.85825100542
"45",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"70-74",FALSE,FALSE,FALSE,0.465105465167553,0.076812671562427,0.0306276948770355,0.65203283821823,0.631875000278286,0.0557422191151491,0.0606905166270727,0.0209317966468553,0.56130655453009,0.405812550913944,0.218719729597456,1754.72096255422
"46",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"70-74",FALSE,FALSE,TRUE,0.174565835997057,0.203449715437237,0.0764075369021865,0.661368648565882,0.516621941263467,0.123339054045466,0.116039829646787,0.0175394309090837,0.781294620896983,0.27447590362717,0.146055187630082,6007.6215673387
"47",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"70-74",FALSE,TRUE,FALSE,0.272527027070383,0.150794454921499,0.0560414657203743,0.648726313983276,0.578513920573824,0.0997002009996403,0.103641593165638,0.0204604871526321,0.717233168203509,0.334620810444852,0.174586177453867,6800.42097768188
"48",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"70-74",TRUE,FALSE,FALSE,0.346734630837979,0.114189188853704,0.0505918530640837,0.687035970094561,0.553688888699993,0.0740513213773612,0.0716615687378951,0.0188042300256412,0.668794058591551,0.364636977252259,0.186932728964722,3753.2364924252
"49",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"75-79",FALSE,FALSE,FALSE,0.480830981381881,0.047098860247205,0.0145619650358919,0.645555468939047,0.690951990067577,0.0303465277364587,0.0341393594957939,0.00916306510660519,0.571485215782771,0.399618640744475,0.214810100057015,1828.14711770415
"50",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"75-79",FALSE,FALSE,TRUE,0.214379882429562,0.109834396757836,0.0370461877343801,0.615805200956313,0.595376716764633,0.0661691933612295,0.0771751177793258,0.00838619286123909,0.771715295257796,0.286865592101244,0.152055695564157,3346.08718505502
"51",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"75-79",FALSE,TRUE,FALSE,0.298558909199767,0.0916621610838463,0.0341974311979688,0.600285010279447,0.666405972470434,0.0519072423893769,0.0653623391869463,0.0114750511619347,0.725763366417265,0.328614029647726,0.172704009793621,4110.6059152782
"52",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"75-79",TRUE,FALSE,FALSE,0.353039481627082,0.072934380091136,0.0237985365494301,0.655385537119711,0.643705631187824,0.0378213974397039,0.0413029201432541,0.00796088797307398,0.687243160059324,0.348937767653994,0.182952188537152,2374.15978196263
"53",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80-84",FALSE,FALSE,FALSE,0.488469021555906,0.0198267789777023,0.00662220126421233,0.651807593033625,0.803570151569793,0.00982852091412615,0.0148672176866706,0.0038728154625525,0.577830804511118,0.369361841729473,0.192468026739039,1133.08468079567
"54",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80-84",FALSE,FALSE,TRUE,0.247226382529431,0.0637555288031766,0.0223124708709209,0.600599341342002,0.689874171363823,0.0324298643621532,0.0393562705856856,0.00597821971735409,0.742547347333058,0.275700787381761,0.153264244383586,2032.01392632723
"55",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80-84",FALSE,TRUE,FALSE,0.30395786593058,0.0428391533097866,0.0170281298651772,0.568133168956179,0.772249839180855,0.0243421234212651,0.0375619188569393,0.00485084301247797,0.717951057661477,0.312434452942664,0.168742699078599,2452.66267096996
"56",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80-84",TRUE,FALSE,FALSE,0.363390235537016,0.0248001721114951,0.0104616704216371,0.624805838021393,0.757456873637111,0.0125098605244622,0.0200080825919491,0.0036513869113377,0.683461274954742,0.324047383752761,0.175911344743657,1768.23872190714
"57",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"85-89",FALSE,FALSE,FALSE,0.47138129020423,0.0104442191013612,0.003724434914497,0.642457384714289,0.867087492802924,0.00593129844726695,0.0092195311906532,0.00268299216436676,0.589783415993246,0.35347408685192,0.184310124015129,1154.86357143521
"58",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"85-89",FALSE,FALSE,TRUE,0.280041302163228,0.0270650940338276,0.00861792110305912,0.56488476533564,0.784511120934441,0.0128131511994632,0.0282180680205827,0.00586125837576962,0.700829425698905,0.265334701757191,0.157884762068744,936.663038611411
"59",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"85-89",FALSE,TRUE,FALSE,0.305478558771052,0.0228305891144363,0.0103273912719286,0.548641218373177,0.84412156078575,0.0173509712286163,0.026268393879642,0.00454041317057568,0.70614666146124,0.300567657830973,0.164877915527195,1380.37339910865
"60",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"85-89",TRUE,FALSE,FALSE,0.362970612793348,0.0134028610549985,0.00481105212108685,0.584030634647935,0.834150350940795,0.00733819703963054,0.0122639768442709,0.00257779002930809,0.679086554545929,0.300986318347108,0.168845636759381,1290.09999084473
"61",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"90+",FALSE,FALSE,FALSE,0.41877858969021,0.00843151493310926,0.00316349427660425,0.632495937896233,0.949355513053103,0.00757063046742199,0.00760741671589657,0.00107160674679825,0.56185446011431,0.341154702048269,0.178643660716996,1054.78409464657
"62",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"90+",FALSE,FALSE,TRUE,0.266200844877089,0.0360102096697645,0.00671126316661571,0.544903473565613,0.915583165735658,0.0216678610809108,0.0245156309049303,0.00282215556944518,0.626114325988088,0.262558088586418,0.173500017328007,538.211498379707
"63",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"90+",FALSE,TRUE,FALSE,0.288970316264894,0.0182945830560091,0.00892900772803533,0.522371327027171,0.941557464168456,0.0175861001366491,0.0157159314548126,0.00262567232241805,0.645805413818506,0.291815968127444,0.164263188009491,806.922066256404
"64",2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"90+",TRUE,FALSE,FALSE,0.331573600771421,0.0114402324657852,0.00377916819957017,0.568203349020354,0.944998494258767,0.00759461799896767,0.00956682824377736,0.00105636181913177,0.629219377378404,0.274304449939949,0.165193969107517,1003.08234071732
"65",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"55-59",FALSE,FALSE,FALSE,0.25390208772119,0.671994748257794,0.410630181980199,0.783019678620257,0.37351875790987,0.569051156138922,0.184729049029976,0.155029238156626,0.47782668349782,0.345203653526703,0.148714979787868,722.744541302325
"66",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"55-59",FALSE,FALSE,TRUE,0.113542090740414,0.872031469103202,0.698424589718743,0.803323723785543,0.336591641097158,0.694347310965245,0.215802319185659,0.0514914045231998,0.683626185452383,0.213176265486943,0.0847975494475566,798.692768290639
"67",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"55-59",FALSE,TRUE,FALSE,0.150727113284066,0.789036580451451,0.612962719592093,0.826580557816309,0.328941065724748,0.669718956565914,0.211524955432481,0.0802601395622179,0.607311117179508,0.271030177715573,0.0964499290363986,1723.28997534514
"68",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"55-59",TRUE,FALSE,FALSE,0.20161912797238,0.751528040095645,0.556887321332074,0.83619309341296,0.345940612097849,0.683002318789469,0.197017527752889,0.113552623214811,0.529425625568994,0.305673138982666,0.13089062058138,1648.2727150619
"69",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"60-64",FALSE,FALSE,FALSE,0.294485639655723,0.517969021582393,0.312005908437165,0.801799976059334,0.328823788871327,0.376182326708018,0.138305948267091,0.114465393061304,0.546637109207031,0.369717036690778,0.145822336850744,702.627650126815
"70",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"60-64",FALSE,FALSE,TRUE,0.120223886837649,0.708406807080499,0.585020580498007,0.821763380062132,0.341178449651335,0.556627252931735,0.172427697102226,0.0430951965231868,0.770612666737707,0.239203872413331,0.0864875623949735,702.172801449894
"71",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"60-64",FALSE,TRUE,FALSE,0.168861546792385,0.617049210763335,0.48224564504309,0.840385015269054,0.283286444783242,0.509915222977884,0.146903279338716,0.0635832630678019,0.685473900411378,0.29562169423468,0.106949182081127,1674.55001029372
"72",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"60-64",TRUE,FALSE,FALSE,0.217310858816407,0.592583905718554,0.462379785980001,0.847594388182959,0.300687659994207,0.499205101365765,0.148184318810535,0.0824231427270347,0.597787332348965,0.333920490857428,0.122337159625342,1308.64953812957
"73",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"65-69",FALSE,FALSE,FALSE,0.307131934393001,0.238307770365448,0.16052043244957,0.860488123591596,0.336182831999423,0.202615926080286,0.0725254722088242,0.0408289257755943,0.55182447215279,0.383560704973679,0.184155457824321,587.427266925574
"74",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"65-69",FALSE,FALSE,TRUE,0.125791085893442,0.383247698261951,0.362316173120536,0.893546373301228,0.336125497798467,0.387733415804426,0.111251499207701,0.0242340946438559,0.778919290266687,0.256208987832331,0.118725860447193,556.481263756752
"75",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"65-69",FALSE,TRUE,FALSE,0.192961933568396,0.331097894356482,0.266112308533437,0.886029458092965,0.297927339749725,0.284301396200915,0.0939644508518799,0.0336338655813406,0.71327876590916,0.307347699416093,0.135305414194016,1080.52468150854
"76",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"65-69",TRUE,FALSE,FALSE,0.231454698434446,0.379273387035305,0.252440203726805,0.872258587509149,0.313900956410822,0.276049276579412,0.0792826878653421,0.0408152961052579,0.58451672038516,0.346996904781598,0.153976711408673,862.566787809133
"77",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"70-74",FALSE,FALSE,FALSE,0.337564049310972,0.150398291062152,0.0645215474517612,0.784038310178449,0.372096312846094,0.107923241704609,0.0914808438057778,0.0216622470315871,0.568049846082417,0.351539717458256,0.179373488815421,548.736063092948
"78",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"70-74",FALSE,FALSE,TRUE,0.145883449923481,0.236086236271997,0.184038545085462,0.788348845572582,0.338240568461232,0.223962945328758,0.132735565272143,0.0165393978668658,0.780494647583447,0.234648158162492,0.124603971117444,480.312201946974
"79",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"70-74",FALSE,TRUE,FALSE,0.238280400581839,0.158991377950317,0.0923165442794954,0.821144994534574,0.212114919719871,0.163099818242425,0.103991632325788,0.0195799196837253,0.709862174465746,0.282859380909512,0.132336793972036,672.851835638284
"80",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"70-74",TRUE,FALSE,FALSE,0.264525215990999,0.325200622771502,0.0923770665554982,0.86519804347645,0.323478394569713,0.136743925093641,0.0916942523568544,0.019108606260018,0.602342793127341,0.316824122485354,0.149607117403226,691.099899321795
"81",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"75-79",FALSE,FALSE,FALSE,0.351784095800465,0.0594071660657011,0.0345314620406964,0.792057661683635,0.214872734357586,0.126632926717371,0.0328555243414237,0.0118833590408464,0.659088457336094,0.375347936529124,0.198477369988427,344.06194126606
"82",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"75-79",FALSE,FALSE,TRUE,0.150264726968123,0.0989423292714006,0.163584623374419,0.773997626734165,0.178290836386786,0.242691906812427,0.0512087645547374,0.00946454102444787,0.82162271159938,0.271939932061488,0.150724664298934,313.915592491627
"83",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"75-79",FALSE,TRUE,FALSE,0.24898267500342,0.0875250201089941,0.0498339183742111,0.806326848280703,0.158946631859718,0.190597168868223,0.0415213062600889,0.0123856506152651,0.810585753593344,0.303589069389971,0.198559616086279,356.334846943617
"84",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"75-79",TRUE,FALSE,FALSE,0.259553593642766,0.114841019380087,0.0513835163163114,0.8600378673769,0.262109221956635,0.178449841918245,0.0334214147043657,0.00993827103924056,0.617346927794001,0.331060349771035,0.16568474549865,366.687619298696
"85",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80-84",FALSE,FALSE,FALSE,0.321066853627086,0.0123366684215827,0.0156292902603533,0.823968239349544,0.436459867021292,0.0189148819821868,0.00824753917635163,0.0040974543390513,0.724598480545103,0.34894268901276,0.171536753692984,294.692720152438
"86",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80-84",FALSE,FALSE,TRUE,0.169569327348712,0.028099811342742,0.0638377397387947,0.793308281248525,0.318171925999203,0.0378166321841606,0.0171769207554715,0.00514573257376347,0.858740152495353,0.270549292192758,0.137781584783204,120.76544047147
"87",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80-84",FALSE,TRUE,FALSE,0.224027052319557,0.0187451211473355,0.026376882628504,0.85025190663806,0.229501539583285,0.0265776109424929,0.0151486857296308,0.00453399861324214,0.842316866730008,0.289629848425602,0.135492312151916,187.579185977578
"88",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80-84",TRUE,FALSE,FALSE,0.201394631003713,0.0278165316512094,0.0242608670707426,0.877007821607801,0.360807026748563,0.0478511444094603,0.00998887368670282,0.00413867323132589,0.612711541708808,0.321316269266878,0.151542524875976,196.962653398514
"89",2020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"85-89",FALSE,FALSE,FALSE,0.221579981083619,0.0175965503875056,0.0125197803753877,0.879911118943565,0.352408320738982,0.0176413953964096,0.00595917386788699,0.00239554527377401,0.557843732912816,0.259291869445928,0.163844371333098,164.012796841562
