"","year","latino","white","black","asian","pacis","age_cat","female","ed_hsgrad","ed_somecoll","ed_collgrad","pred","poor","lfp","full_time","live_any_fam","live_spouse","live_fam_lf","live_sp_lf","poor_lf","own","stress30","stress50","own_lf","stress30_lf","stress50_lf","totpop","full_time_lf"
"16",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"60-64",TRUE,TRUE,FALSE,FALSE,FALSE,0.282040220353773,0.491419620715944,0.302916978443089,0.722634522174588,0.525670125929213,0.637557675759386,0.544488725627085,0.130091835248202,0.666662072368226,0.412445232509038,0.169852372862409,0.650375236739402,0.393752569478499,0.141218767378154,4771,0.616412055346451
"17",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",FALSE,FALSE,FALSE,FALSE,FALSE,0.29434722408058,0.172510344331021,0.116557504747667,0.758644409124316,0.302987820356821,0.764005469508689,0.235994530491311,0,0.707350736442552,0.269942818096742,0.0929093825396447,0.734112258582178,0.0627494643858521,0,1396,0.67565516259136
"18",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",FALSE,FALSE,FALSE,TRUE,FALSE,0.319384969684156,0.172573714732065,0.120070332465658,0.758371072111193,0.287613869269244,0.792191843338152,0.207808156661848,0,0.685174862202439,0.232589334171661,0.0773401964704921,0.752508873928141,0.054127032774784,0,1463,0.695762576891141
"19",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",FALSE,FALSE,TRUE,FALSE,FALSE,0.316463541403723,0.173163249616616,0.112348722161189,0.76641027790135,0.305336925334876,0.802012957283537,0.197987042716463,0,0.71483994035399,0.292578580696312,0.101612090294769,0.819147274237243,0.0842864119428121,0,2614,0.648802343510699
"20",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",FALSE,TRUE,FALSE,FALSE,FALSE,0.328068670834427,0.177758222772111,0.119154870489101,0.759037668546602,0.292263036704447,0.79684920398275,0.20315079601725,0,0.688532264488759,0.248254516881377,0.084058003429363,0.787731877948263,0.0595265390973558,0,1913,0.670319879614569
"21",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",TRUE,FALSE,FALSE,FALSE,FALSE,0.248941875701303,0.309650250365309,0.135072635652827,0.668327196784379,0.565347259233652,0.609872425806455,0.654326092870733,0.0749506501890402,0.651366326080634,0.396817362312729,0.215525020438195,0.537389181297404,0.44913791336739,0.1053327217469,1988,0.436210322754384
"22",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",TRUE,FALSE,FALSE,TRUE,FALSE,0.279457630560605,0.273148749469132,0.130207723564991,0.721291002022974,0.531831725233678,0.686498406242381,0.574097537956478,0.0717433700825189,0.721742401034501,0.33304388612392,0.20785106191778,0.624797467004565,0.282997343793986,0.107497358980509,1563,0.476691633470961
"23",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",TRUE,FALSE,TRUE,FALSE,FALSE,0.266468741211278,0.29399142630995,0.155032403428993,0.682445374914787,0.591761792607145,0.644752163700643,0.648486124403167,0.0619028963878774,0.705701655171362,0.367024561082166,0.212115236253405,0.56675272289549,0.32024530930751,0.0716399290357989,2484,0.527336478396294
"24",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"65-69",TRUE,TRUE,FALSE,FALSE,FALSE,0.256941770102544,0.294223005859062,0.148981690236917,0.688868810594736,0.583916779106218,0.635701809324861,0.663629371859806,0.0708704329246547,0.686454112112843,0.379120128087425,0.211419424060035,0.542120656541698,0.354719997669113,0.081064603035577,2543,0.506356359870383
"25",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,FALSE,FALSE,FALSE,FALSE,0.276512182002672,0.193613380257023,0.10456163469108,0.649175203470661,0.498628162512267,0.634111810449122,0.496510740226233,0.125805482159737,0.826874622552853,0.309672864986085,0.192387532030816,0.878339550699335,0.590397312205074,0.250132271163101,1624,0.540053763599778
"26",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,FALSE,FALSE,TRUE,FALSE,0.246390958351952,0.250774162438479,0.162329196584522,0.680673432780958,0.422929817843216,0.719334939799532,0.342355696764144,0.0946105947384484,0.823806576519174,0.331347043140942,0.209566690241592,0.918566730847226,0.430741830662689,0.189303980865804,1332,0.64731228690414
"27",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,FALSE,TRUE,FALSE,FALSE,0.254971822339498,0.243739923430906,0.150443263839035,0.675778100063367,0.440975956279213,0.695858922526998,0.377343153362416,0.0993782120956368,0.819353744155122,0.327256015902891,0.206827749628403,0.913594628554848,0.438001715186446,0.181073580022016,2588,0.617228649789419
"28",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",FALSE,TRUE,FALSE,FALSE,FALSE,0.234572488992533,0.189433448949886,0.112710502396536,0.655452740863322,0.460877455741551,0.631336676663445,0.464870276567215,0.120937932090828,0.824705311332857,0.307172512677926,0.196079936109816,0.866872286147302,0.624185449955898,0.308699817248578,1709,0.59498733207541
"29",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,FALSE,FALSE,FALSE,FALSE,0.382260316166817,0.117779674269958,0.0586126395001929,0.606980998771267,0.639773538913801,0.184981933829221,0.981479663551493,0.0270075896573878,0.660988507173685,0.417823211851466,0.210348625877323,0.715258434149436,0.509179759822593,0.106986951054995,3129,0.497646473073523
"30",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,FALSE,FALSE,TRUE,FALSE,0.413962563951207,0.101092240469573,0.0578063907971018,0.589606688144251,0.681213071218467,0.295280629206583,0.974531130819758,0,0.597009345273458,0.456299859298013,0.248548651471242,0.729780182881044,0.404551195346545,0.178067197632281,1001,0.571818277333563
"31",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,FALSE,TRUE,FALSE,FALSE,0.398516055572662,0.0909980535935068,0.0550520624297228,0.602824243571579,0.640878732116837,0.234180217974788,0.959374661033985,0.00990688795319786,0.610540474764622,0.450758286479385,0.228267320990969,0.784766149155167,0.520232472858541,0.257277235154331,3005,0.604980658989074
"32",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"70-74",TRUE,TRUE,FALSE,FALSE,FALSE,0.356894105389748,0.131165753746441,0.0558126314938389,0.630533087609189,0.625769126631259,0.102110205090809,0.98403074354383,0.0727598189887825,0.753915084843125,0.410505040712238,0.18261860424496,0.910168812397087,0.529307808548481,0.061444380628015,1188,0.42551222327233
"33",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,FALSE,FALSE,FALSE,FALSE,0.2280500066814,0.196520591056961,0.0443540081632804,0.845111022771385,0.246840380773433,0.994867952926028,0.194978908569192,0.0764546400242016,0.786055204922837,0.270743063016575,0.127176543963613,0.703044587504235,0.21192428076473,0.130506091458635,1469,0.225696492793595
"34",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,FALSE,FALSE,TRUE,FALSE,0.202663502304465,0.205786341421122,0.0573831034016416,0.848755397289601,0.289017690503052,0.989176666788567,0.257567388489027,0.122213361005406,0.790092363054673,0.215060550977372,0.0990949861073022,0.726544147297215,0.202358241372792,0.0727741142270614,913,0.278847969235298
"35",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,FALSE,TRUE,FALSE,FALSE,0.175896586990067,0.206885601960363,0.0447068378737605,0.860871991440711,0.351951661440311,0.98257195275332,0.391816923031249,0.220710471255323,0.828453436902619,0.180977882065651,0.0663819232469964,0.81256115798978,0.269530435425375,0.035053125387686,1273,0.216094486277135
"36",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",FALSE,TRUE,FALSE,FALSE,FALSE,0.23466000706028,0.174098991081055,0.0207128692203319,0.792046331460966,0.328349869424061,0.972965357918569,0.166396592257085,0.120616095440229,0.791146637609789,0.243849364364391,0.0956622852746386,0.842833855741387,0.228826580396505,0.104453574193585,1040,0.11897179352802
"37",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,FALSE,FALSE,FALSE,FALSE,0.437079005991528,0.065405880466335,0.0282030442421859,0.595435697405621,0.779577712940321,0.260787297019658,0.827043016150288,0.667931560048641,0.676109291698516,0.326047675654133,0.177131599710275,0.719626173669614,0.460234816679782,0.375025471585384,1845,0.431200437041776
"38",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,FALSE,FALSE,TRUE,FALSE,0.401418959193081,0.0925666938094068,0.0559937170839878,0.615031923585281,0.742085967195486,0.296620246350201,0.833468496384286,0.703379753649799,0.800556934772684,0.272121767882397,0.161783325501006,0.972108273959789,0.246110765008985,0.119904035549749,790,0.604901339560403
"39",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,FALSE,TRUE,FALSE,FALSE,0.446918567189116,0.085239308122932,0.0335231334853004,0.577166418327399,0.785033594460761,0.38511254291432,0.794027408790519,0.505226797171011,0.66392016997209,0.389657290886283,0.222001850139628,0.833266410774853,0.443612924070658,0.269818736003995,2062,0.393282562042308
"40",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"75-79",TRUE,TRUE,FALSE,FALSE,FALSE,0.493818175579877,0.0666490006030663,0.0254495790346692,0.52702497994596,0.805073623751442,0.537111606882895,0.692317206926791,0.244159445831142,0.640945925473612,0.368800168721537,0.218490047396731,0.960321456863426,0.321258258760693,0.0986758920932637,1792,0.381844870956675
"41",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,FALSE,FALSE,FALSE,0.297767688535803,0.0201452227043301,0,0.601784023873714,0.601825489291685,1,0,0,0.642374661579958,0.25256754737063,0.184841794862269,1.02131083202512,0,0,1288,0
"42",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,FALSE,TRUE,FALSE,0.329936587465226,0.0412407763417528,0,0.704658963253076,0.499067938875938,1,0,0,0.682147764219347,0.155207150811188,0.0979880014692079,1.02131083202512,0,0,321,0
"43",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,FALSE,TRUE,FALSE,FALSE,0.342330577953528,0.0299408036241125,0,0.630491721399146,0.576316901521272,1,0,0,0.641226608994501,0.194572230017144,0.13218281702693,1.02131083202512,0,0,428,0
"44",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",FALSE,TRUE,FALSE,FALSE,FALSE,0.276925333207288,0,0,0.734645085616336,0.438065803226669,NA,NA,NA,0.745278719723332,0.220248557587998,0.196524617976208,NA,NA,NA,856,NA
"45",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,FALSE,FALSE,FALSE,FALSE,0.369084001342599,0.0416687298836346,2.53744647092621e-18,0.524776333292768,0.819396144787159,1,1,1,0.608839651364686,0.248733865719907,0.0602075071879876,1.06512312219297,6.29677041585711e-17,6.29677041585711e-17,1154,6.08956999172369e-17
"46",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,FALSE,FALSE,TRUE,FALSE,0.463536801708845,0.0751322751322751,0,0.438920955587622,0.913326816552623,1,1,1,0.53641765955193,0.190127286019945,0.0772554483774652,1.06512312219297,0,0,198,0
"47",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,FALSE,TRUE,FALSE,FALSE,0.355964755605216,0.0467457741967546,0.0246456520966325,0.5907181407763,0.735647013517435,0.472772619127066,1,0.472772619127066,0.579908050793941,0.3828506159464,0.0964970719888979,1.04872758354679,0.545166535374827,0.545166535374827,858,0.527227380872934
"48",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"80-84",TRUE,TRUE,FALSE,FALSE,FALSE,0.400819297952175,0.182179362928838,0.144156439256712,0.400657249345278,0.931961276871861,0.20871147566247,1,0.20871147566247,0.617992959689431,0.389860152049931,0.275153154409429,1.04051589948088,0.818212480885771,0.818212480885771,1317,0.79128852433753
"49",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,FALSE,FALSE,FALSE,0.21337271923291,0.100660707345511,0.100660707345511,0.671537295161295,0.328462704838705,7.97303021545479e-17,1,0,0.517253449859978,0.430456927009077,0,7.69378157264297e-17,0,0,249,1
"50",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,FALSE,TRUE,FALSE,0,0.258215116307777,0.153515896959851,0.666163843119053,0.333836156880947,0.405472850873419,0.594527149126581,0,0.6655253337437,0,0,0.391271507062635,0,0,139,0.594527149126581
"51",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,FALSE,TRUE,FALSE,FALSE,0.266864755682819,0.0461021505376344,0.0461021505376344,0.641395386395891,0.358604613604109,0,1,0,0.512236674698074,0.40307978880322,0,0,0,0,360,1
"52",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",FALSE,TRUE,FALSE,FALSE,FALSE,0.291243715822786,0.00914272814492917,0,0.793867639811056,0.206132360188944,1,0,0,0.613451187427963,0.524455543573385,0,0.964975845410628,0,0,377,0
"53",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,FALSE,FALSE,FALSE,FALSE,0.364800324022249,0.022457739172888,0,0.610208891878765,0.68549726740819,1,1,0,0.537506081204804,0.359231243403533,0.26052512565571,1.03335030549898,0,0,1199,0
"54",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,FALSE,FALSE,TRUE,FALSE,0.0386178861788618,0.130081300813008,0,0.815040650406504,0.961382113821138,1,1,0,0.769857433808554,0,0,1.03335030549898,0,0,155,0
"55",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,FALSE,TRUE,FALSE,FALSE,0.3324575213184,0,0,0.611453612419646,0.533005597321509,NA,NA,NA,0.562880434221439,0.360375895877748,0.237428852509598,NA,NA,NA,388,NA
"56",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"85-89",TRUE,TRUE,FALSE,FALSE,FALSE,0.342421290628341,0.0231969397883279,0,0.670485920720893,0.635484742077583,1,1,0,0.576855863406616,0.373406781798065,0.256724202025404,1.03335030549898,0,0,729,0
"57",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,FALSE,FALSE,FALSE,FALSE,0.310395314787701,0.0322108345534407,0.0322108345534407,0.535871156661786,0.496339677891654,1,1,0,0.772321428571429,0,0,1.01636904761905,0,0,278,1
"58",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"59",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,FALSE,TRUE,FALSE,FALSE,0.310395314787701,0.0322108345534407,0.0322108345534407,0.535871156661786,0.496339677891654,1,1,0,0.772321428571429,0,0,1.01636904761905,0,0,64,1
"60",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",FALSE,TRUE,FALSE,FALSE,FALSE,0.310395314787701,0.0322108345534407,0.0322108345534407,0.535871156661786,0.496339677891654,1,1,0,0.772321428571429,0,0,1.01636904761905,0,0,341,1
"61",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,FALSE,FALSE,FALSE,FALSE,0.0754257907542579,0.062287104622871,0.0394160583941606,0.553284671532847,0.808272506082725,1,0.3671875,0,0.521468926553672,0,0,0.743776483050847,0,0,901,0.6328125
"62",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,FALSE,FALSE,TRUE,FALSE,0.0754257907542579,0.0622871046228711,0.0394160583941606,0.553284671532847,0.808272506082725,1,0.3671875,0,0.521468926553672,0,0,0.743776483050847,0,0,306,0.6328125
"63",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,FALSE,TRUE,FALSE,FALSE,0.0754257907542579,0.062287104622871,0.0394160583941606,0.553284671532847,0.808272506082725,1,0.3671875,0,0.521468926553672,0,0,0.743776483050848,0,0,279,0.6328125
"64",2006,FALSE,FALSE,FALSE,FALSE,FALSE,"90+",TRUE,TRUE,FALSE,FALSE,FALSE,0.0754257907542579,0.062287104622871,0.0394160583941606,0.553284671532847,0.808272506082725,1,0.3671875,0,0.521468926553672,0,0,0.743776483050847,0,0,569,0.6328125
"65",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,FALSE,FALSE,FALSE,0.325623393175238,0.755030113710218,0.36841861819875,0.805881695416977,0.194118304583023,0.911113660682505,0.0888863393174946,0.263058317632371,0.635612508834853,0.638981078342399,0.325681480417982,0.718738977871678,0.679541178246912,0.264591373947236,769,0.487952217413343
"66",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,FALSE,TRUE,FALSE,0.469332308078109,0.731550717189015,0.380189976256606,0.723717884972084,0.276282115027916,0.921174816099898,0.0788251839001022,0.342716925804189,0.474851069665808,0.659468027820981,0.388377542911695,0.595432126401437,0.605211585525798,0.234641946894382,611,0.519704194560134
"67",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,FALSE,TRUE,FALSE,FALSE,0.284047083707525,0.660795710936016,0.447838549308725,0.829695361832155,0.377600921836443,0.895025096783176,0.178242014013833,0.277104418674127,0.645531927367423,0.586690042622654,0.436803324499041,0.650945965803166,0.539310438460218,0.312482818905456,651,0.67772617451521
"68",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",FALSE,TRUE,FALSE,FALSE,FALSE,0.122219114693245,0.569356864096903,0.245387687217682,0.929401380953592,0.229629775520296,1,0.0652352635748645,0.0906645706796125,0.798953149829504,0.42590346795826,0.169912785010478,0.828443880772823,0.449613764389804,0,1063,0.43099100527559
"69",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,FALSE,FALSE,FALSE,FALSE,0.408720160962677,0.562705715931224,0.436845059286768,0.828814660695327,0.412608383020729,0.69578176574699,0.375700371902465,0.191184555227516,0.6056190323129,0.583832216809469,0.461858864135294,0.600549619021716,0.562833132358274,0.346070890175751,908,0.776329521664501
"70",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"71",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,FALSE,TRUE,FALSE,FALSE,0.296117514202339,0.367774331436018,0.235312622130172,0.92033452456416,0.330472833525471,0.783384894957793,0.443100880652916,0.0984614113828213,0.822509872041447,0.509031667626818,0.360843328175733,0.52340929509058,0.433192352573854,0.104017227699093,969,0.639828835284307
"72",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"55-59",TRUE,TRUE,FALSE,FALSE,FALSE,0.37197620967932,0.55543653275894,0.398520786676722,0.866406778580127,0.332609696489831,0.759480672334794,0.309179122302821,0.205911316379853,0.627772631354005,0.537075502427317,0.37726184552929,0.535697126608993,0.51426709396742,0.242601515918243,1672,0.717491132060052
"73",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,FALSE,FALSE,FALSE,0.555742689666227,0.471634074918724,0.179827767371739,0.811046644433277,0.188953355566723,0.710905062059679,0.289094937940321,0.162758173722307,0.742894393741851,0.353647482461042,0.310461290122307,0.981227146862029,0.267277112823808,0.175709953800837,413,0.381286630748062
"74",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,FALSE,TRUE,FALSE,0.378930817610063,0.70125786163522,0.526729559748428,0.446540880503145,0.553459119496855,0.430493273542601,0.569506726457399,0.320627802690583,1,0.535042735042735,0.408547008547009,0.970173623088421,0.526526388409796,0.34614234793607,254,0.751121076233184
"75",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,FALSE,TRUE,FALSE,FALSE,0.268083010494889,0.460395560361184,0.354299293956269,0.837719408328348,0.162280591671652,0.698837762072845,0.301162237927155,0.214579471946779,0.807302020525002,0.352422096276101,0.176536354392946,0.746158056635305,0.419593797988934,0.201345102800861,600,0.76955410620884
"76",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",FALSE,TRUE,FALSE,FALSE,FALSE,0.432936846589788,0.450877687715626,0.369717778842143,0.794280925903655,0.392831837417287,0.606835475064919,0.393164524935081,0.282836057008193,0.80558646467926,0.369927924927377,0.18565617919961,0.71509149365283,0.556254483581288,0.263953391247253,807,0.819995730361642
"77",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,FALSE,FALSE,FALSE,FALSE,0.286992363248875,0.524108480246928,0.406966024207848,0.956643677480464,0.433301970757505,0.983226480646644,0.670649581771512,0,0.68998891776676,0.426420423566621,0.272472872644203,1.02400810652061,0.293732226675453,0,412,0.776491965968782
"78",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,FALSE,FALSE,TRUE,FALSE,0.171516825600587,0.359197165158333,0.165868951331082,0.662614223068331,0.477176946929835,0.538223105803278,0.850953601469862,0,0.934197257850509,0.099469261388766,0.099469261388766,0.979058951673519,0,0,266,0.461776894196722
"79",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,FALSE,TRUE,FALSE,FALSE,0.0647916464224403,0.665493238568357,0.475880595087888,0.895512398640132,0.570184072812963,0.940351077010453,0.713994012439755,0,0.909049931769666,0.177765333959829,0.0375751894383251,1.01861470055762,0.21065600128874,0,753,0.71507953425887
"80",2006,FALSE,FALSE,FALSE,FALSE,TRUE,"60-64",TRUE,TRUE,FALSE,FALSE,FALSE,0.143313053397795,0.544330627091707,0.333787903944587,0.820237383888315,0.561696911662384,0.933037824991337,0.691825048641436,0,0.917235752527225,0.206698381195376,0.0831127996855758,0.975793802690274,0.227041388742175,0,449,0.613208016105901
